时间戳,绝对时间,相对时间(s),功能码,参数,校验通过,MagNorm,Mx,My,Mz
07:19:31.047,07:19:31.047,53110.707,0x8A,0x00,True,5,3.19,3.85,-0.46
07:20:01.047,07:20:01.047,53140.707,0x8A,0x00,True,4,3.18,3.78,-0.44
07:20:31.047,07:20:31.047,53170.707,0x8A,0x00,True,4,3.19,3.79,-0.5
07:21:01.026,07:21:01.026,53200.686,0x8A,0x00,True,4,3.16,3.77,-0.46
07:21:31.031,07:21:31.031,53230.691,0x8A,0x00,True,4,3.15,3.81,-0.47
07:22:01.021,07:22:01.021,53260.681,0x8A,0x00,True,4,3.18,3.79,-0.5
07:22:31.031,07:22:31.031,53290.691,0x8A,0x00,True,5,3.17,3.84,-0.45
07:23:01.027,07:23:01.027,53320.687,0x8A,0x00,True,4,3.16,3.81,-0.53
07:23:31.026,07:23:31.026,53350.686,0x8A,0x00,True,4,3.17,3.77,-0.43
07:24:01.007,07:24:01.007,53380.667,0x8A,0x00,True,4,3.16,3.79,-0.46
07:24:31.007,07:24:31.007,53410.667,0x8A,0x00,True,4,3.17,3.8,-0.49
07:25:01.001,07:25:01.001,53440.661,0x8A,0x00,True,4,3.18,3.78,-0.45
07:25:31.005,07:25:31.005,53470.665,0x8A,0x00,True,4,3.13,3.81,-0.49
07:26:00.992,07:26:00.992,53500.652,0x8A,0x00,True,4,3.14,3.79,-0.49
07:26:31.010,07:26:31.010,53530.67,0x8A,0x00,True,4,3.16,3.79,-0.49
07:27:00.991,07:27:00.991,53560.651,0x8A,0x00,True,4,3.16,3.8,-0.45
07:27:30.996,07:27:30.996,53590.656,0x8A,0x00,True,4,3.17,3.81,-0.47
07:28:00.981,07:28:00.981,53620.641,0x8A,0x00,True,4,3.16,3.79,-0.46
07:28:30.989,07:28:30.989,53650.649,0x8A,0x00,True,4,3.19,3.8,-0.47
07:29:00.981,07:29:00.981,53680.641,0x8A,0x00,True,4,3.16,3.77,-0.46
07:29:30.986,07:29:30.986,53710.646,0x8A,0x00,True,4,3.18,3.77,-0.47
07:30:00.972,07:30:00.972,53740.632,0x8A,0x00,True,5,3.18,3.83,-0.56
07:30:30.967,07:30:30.967,53770.627,0x8A,0x00,True,4,3.15,3.83,-0.49
07:31:00.985,07:31:00.985,53800.645,0x8A,0x00,True,4,3.18,3.82,-0.49
07:31:30.977,07:31:30.977,53830.637,0x8A,0x00,True,4,3.16,3.78,-0.51
07:32:00.972,07:32:00.972,53860.632,0x8A,0x00,True,4,3.18,3.8,-0.55
07:32:30.981,07:32:30.981,53890.641,0x8A,0x00,True,4,3.16,3.83,-0.47
07:33:00.977,07:33:00.977,53920.637,0x8A,0x00,True,4,3.16,3.79,-0.49
07:33:30.972,07:33:30.972,53950.632,0x8A,0x00,True,4,3.17,3.77,-0.48
07:34:00.972,07:34:00.972,53980.632,0x8A,0x00,True,4,3.16,3.81,-0.43
07:34:30.972,07:34:30.972,54010.632,0x8A,0x00,True,4,3.16,3.78,-0.45
07:35:00.969,07:35:00.969,54040.629,0x8A,0x00,True,4,3.16,3.78,-0.48
07:35:30.977,07:35:30.977,54070.637,0x8A,0x00,True,4,3.17,3.79,-0.44
07:36:00.972,07:36:00.972,54100.632,0x8A,0x00,True,4,3.15,3.81,-0.43
07:36:30.977,07:36:30.977,54130.637,0x8A,0x00,True,4,3.14,3.83,-0.5
07:37:00.972,07:37:00.972,54160.632,0x8A,0x00,True,4,3.2,3.79,-0.48
07:37:30.972,07:37:30.972,54190.632,0x8A,0x00,True,4,3.16,3.8,-0.48
07:38:00.972,07:38:00.972,54220.632,0x8A,0x00,True,4,3.18,3.81,-0.46
07:38:30.981,07:38:30.981,54250.641,0x8A,0x00,True,4,3.15,3.79,-0.46
07:39:00.977,07:39:00.977,54280.637,0x8A,0x00,True,4,3.16,3.77,-0.51
07:39:30.981,07:39:30.981,54310.641,0x8A,0x00,True,4,3.15,3.8,-0.43
07:40:00.977,07:40:00.977,54340.637,0x8A,0x00,True,5,3.18,3.84,-0.45
07:40:30.982,07:40:30.982,54370.642,0x8A,0x00,True,4,3.14,3.8,-0.48
07:41:00.984,07:41:00.984,54400.644,0x8A,0x00,True,5,3.17,3.85,-0.54
07:41:30.978,07:41:30.978,54430.638,0x8A,0x00,True,4,3.18,3.79,-0.42
07:42:00.972,07:42:00.972,54460.632,0x8A,0x00,True,4,3.19,3.76,-0.48
07:42:30.972,07:42:30.972,54490.632,0x8A,0x00,True,4,3.16,3.79,-0.51
07:43:00.978,07:43:00.978,54520.638,0x8A,0x00,True,4,3.12,3.79,-0.48
07:43:30.967,07:43:30.967,54550.627,0x8A,0x00,True,4,3.16,3.81,-0.49
07:44:00.967,07:44:00.967,54580.627,0x8A,0x00,True,4,3.15,3.78,-0.46
07:44:30.951,07:44:30.951,54610.611,0x8A,0x00,True,4,3.18,3.79,-0.55
07:45:00.956,07:45:00.956,54640.616,0x8A,0x00,True,4,3.18,3.79,-0.48
07:45:30.957,07:45:30.957,54670.617,0x8A,0x00,True,4,3.16,3.78,-0.47
07:46:00.962,07:46:00.962,54700.622,0x8A,0x00,True,4,3.16,3.82,-0.44
07:46:30.951,07:46:30.951,54730.611,0x8A,0x00,True,4,3.19,3.81,-0.48
07:47:00.951,07:47:00.951,54760.611,0x8A,0x00,True,4,3.16,3.78,-0.47
07:47:30.941,07:47:30.941,54790.601,0x8A,0x00,True,4,3.16,3.78,-0.56
07:48:00.946,07:48:00.946,54820.606,0x8A,0x00,True,4,3.16,3.81,-0.48
07:48:30.946,07:48:30.946,54850.606,0x8A,0x00,True,4,3.2,3.8,-0.45
07:49:00.946,07:49:00.946,54880.606,0x8A,0x00,True,4,3.16,3.76,-0.45
07:49:30.941,07:49:30.941,54910.601,0x8A,0x00,True,4,3.18,3.77,-0.5
07:50:00.937,07:50:00.937,54940.597,0x8A,0x00,True,4,3.19,3.8,-0.46
07:50:30.922,07:50:30.922,54970.582,0x8A,0x00,True,4,3.16,3.78,-0.48
07:51:00.937,07:51:00.937,55000.597,0x8A,0x00,True,4,3.2,3.76,-0.47
07:51:30.932,07:51:30.932,55030.592,0x8A,0x00,True,4,3.18,3.8,-0.44
07:52:00.930,07:52:00.930,55060.59,0x8A,0x00,True,4,3.18,3.82,-0.48
07:52:30.912,07:52:30.912,55090.572,0x8A,0x00,True,4,3.14,3.76,-0.52
07:53:00.922,07:53:00.922,55120.582,0x8A,0x00,True,5,3.19,3.81,-0.5
07:53:30.911,07:53:30.911,55150.571,0x8A,0x00,True,4,3.19,3.78,-0.5
07:54:00.912,07:54:00.912,55180.572,0x8A,0x00,True,4,3.16,3.83,-0.55
07:54:30.909,07:54:30.909,55210.569,0x8A,0x00,True,4,3.16,3.78,-0.45
07:55:00.912,07:55:00.912,55240.572,0x8A,0x00,True,4,3.18,3.75,-0.5
07:55:30.902,07:55:30.902,55270.562,0x8A,0x00,True,4,3.17,3.8,-0.54
07:56:00.899,07:56:00.899,55300.559,0x8A,0x00,True,4,3.18,3.8,-0.41
07:56:30.892,07:56:30.892,55330.552,0x8A,0x00,True,4,3.18,3.76,-0.5
07:57:00.901,07:57:00.901,55360.561,0x8A,0x00,True,4,3.16,3.81,-0.48
07:57:30.892,07:57:30.892,55390.552,0x8A,0x00,True,4,3.19,3.8,-0.44
07:58:00.906,07:58:00.906,55420.566,0x8A,0x00,True,4,3.19,3.78,-0.46
07:58:30.892,07:58:30.892,55450.552,0x8A,0x00,True,4,3.19,3.76,-0.43
07:59:00.901,07:59:00.901,55480.561,0x8A,0x00,True,4,3.2,3.79,-0.48
07:59:30.892,07:59:30.892,55510.552,0x8A,0x00,True,4,3.19,3.79,-0.43
08:00:00.896,08:00:00.896,55540.556,0x8A,0x00,True,5,3.16,3.84,-0.44
08:00:30.892,08:00:30.892,55570.552,0x8A,0x00,True,4,3.19,3.8,-0.5
08:01:00.896,08:01:00.896,55600.556,0x8A,0x00,True,4,3.16,3.78,-0.52
08:01:30.892,08:01:30.892,55630.552,0x8A,0x00,True,4,3.17,3.82,-0.47
08:02:00.902,08:02:00.902,55660.562,0x8A,0x00,True,4,3.15,3.75,-0.53
08:02:30.892,08:02:30.892,55690.552,0x8A,0x00,True,4,3.17,3.8,-0.49
08:03:00.887,08:03:00.887,55720.547,0x8A,0x00,True,5,3.22,3.8,-0.53
08:03:30.899,08:03:30.899,55750.559,0x8A,0x00,True,4,3.18,3.81,-0.52
08:04:00.900,08:04:00.900,55780.56,0x8A,0x00,True,4,3.17,3.8,-0.51
08:04:30.900,08:04:30.900,55810.56,0x8A,0x00,True,4,3.21,3.79,-0.49
08:05:00.887,08:05:00.887,55840.547,0x8A,0x00,True,4,3.2,3.78,-0.48
08:05:30.892,08:05:30.892,55870.552,0x8A,0x00,True,4,3.17,3.77,-0.51
08:06:00.877,08:06:00.877,55900.537,0x8A,0x00,True,4,3.16,3.75,-0.47
08:06:30.896,08:06:30.896,55930.556,0x8A,0x00,True,5,3.19,3.81,-0.5
08:07:00.892,08:07:00.892,55960.552,0x8A,0x00,True,4,3.21,3.78,-0.42
08:07:30.893,08:07:30.893,55990.553,0x8A,0x00,True,4,3.17,3.79,-0.48
08:08:00.892,08:08:00.892,56020.552,0x8A,0x00,True,4,3.16,3.81,-0.45
08:08:30.892,08:08:30.892,56050.552,0x8A,0x00,True,4,3.18,3.81,-0.44
08:09:00.892,08:09:00.892,56080.552,0x8A,0x00,True,4,3.17,3.79,-0.46
08:09:30.887,08:09:30.887,56110.547,0x8A,0x00,True,4,3.18,3.77,-0.5
08:10:00.887,08:10:00.887,56140.547,0x8A,0x00,True,5,3.21,3.81,-0.5
08:10:30.887,08:10:30.887,56170.547,0x8A,0x00,True,4,3.16,3.75,-0.46
08:11:00.876,08:11:00.876,56200.536,0x8A,0x00,True,4,3.2,3.78,-0.43
08:11:30.882,08:11:30.882,56230.542,0x8A,0x00,True,4,3.15,3.79,-0.48
08:12:00.887,08:12:00.887,56260.547,0x8A,0x00,True,5,3.2,3.84,-0.47
08:12:30.882,08:12:30.882,56290.542,0x8A,0x00,True,4,3.18,3.77,-0.51
08:13:00.877,08:13:00.877,56320.537,0x8A,0x00,True,5,3.22,3.81,-0.48
08:13:30.882,08:13:30.882,56350.542,0x8A,0x00,True,4,3.17,3.81,-0.5
08:14:00.876,08:14:00.876,56380.536,0x8A,0x00,True,4,3.17,3.82,-0.5
08:14:30.876,08:14:30.876,56410.536,0x8A,0x00,True,5,3.23,3.79,-0.5
08:15:00.861,08:15:00.861,56440.521,0x8A,0x00,True,5,3.18,3.84,-0.53
08:15:30.871,08:15:30.871,56470.531,0x8A,0x00,True,4,3.17,3.79,-0.43
08:16:00.888,08:16:00.888,56500.548,0x8A,0x00,True,5,3.18,3.82,-0.5
08:16:30.871,08:16:30.871,56530.531,0x8A,0x00,True,4,3.21,3.78,-0.49
08:17:00.872,08:17:00.872,56560.532,0x8A,0x00,True,4,3.2,3.77,-0.5
08:17:30.871,08:17:30.871,56590.531,0x8A,0x00,True,4,3.17,3.79,-0.49
08:18:00.866,08:18:00.866,56620.526,0x8A,0x00,True,4,3.21,3.8,-0.45
08:18:30.877,08:18:30.877,56650.537,0x8A,0x00,True,4,3.16,3.81,-0.5
08:19:00.867,08:19:00.867,56680.527,0x8A,0x00,True,4,3.17,3.81,-0.52
08:19:30.861,08:19:30.861,56710.521,0x8A,0x00,True,4,3.2,3.8,-0.49
08:20:00.861,08:20:00.861,56740.521,0x8A,0x00,True,4,3.16,3.78,-0.45
08:20:30.871,08:20:30.871,56770.531,0x8A,0x00,True,4,3.2,3.8,-0.52
08:21:00.864,08:21:00.864,56800.524,0x8A,0x00,True,5,3.21,3.82,-0.49
08:21:30.861,08:21:30.861,56830.521,0x8A,0x00,True,5,3.21,3.83,-0.46
08:22:00.861,08:22:00.861,56860.521,0x8A,0x00,True,4,3.18,3.81,-0.49
08:22:30.867,08:22:30.867,56890.527,0x8A,0x00,True,4,3.21,3.78,-0.48
08:23:00.847,08:23:00.847,56920.507,0x8A,0x00,True,4,3.19,3.75,-0.49
08:23:30.856,08:23:30.856,56950.516,0x8A,0x00,True,4,3.14,3.77,-0.45
08:24:00.849,08:24:00.849,56980.509,0x8A,0x00,True,4,3.18,3.82,-0.41
08:24:30.852,08:24:30.852,57010.512,0x8A,0x00,True,4,3.16,3.8,-0.42
08:25:00.837,08:25:00.837,57040.497,0x8A,0x00,True,4,3.18,3.76,-0.38
08:25:30.847,08:25:30.847,57070.507,0x8A,0x00,True,5,3.17,3.83,-0.48
08:26:00.836,08:26:00.836,57100.496,0x8A,0x00,True,4,3.18,3.79,-0.47
08:26:30.836,08:26:30.836,57130.496,0x8A,0x00,True,4,3.18,3.82,-0.43
08:27:00.837,08:27:00.837,57160.497,0x8A,0x00,True,4,3.19,3.75,-0.47
08:27:30.842,08:27:30.842,57190.502,0x8A,0x00,True,4,3.18,3.75,-0.41
08:28:00.831,08:28:00.831,57220.491,0x8A,0x00,True,4,3.15,3.76,-0.45
08:28:30.847,08:28:30.847,57250.507,0x8A,0x00,True,4,3.17,3.79,-0.43
08:29:00.832,08:29:00.832,57280.492,0x8A,0x00,True,4,3.16,3.83,-0.5
08:29:30.842,08:29:30.842,57310.502,0x8A,0x00,True,4,3.17,3.78,-0.49
08:30:00.837,08:30:00.837,57340.497,0x8A,0x00,True,4,3.17,3.77,-0.43
08:30:30.836,08:30:30.836,57370.496,0x8A,0x00,True,4,3.16,3.78,-0.47
08:31:00.831,08:31:00.831,57400.491,0x8A,0x00,True,4,3.17,3.79,-0.45
08:31:30.832,08:31:30.832,57430.492,0x8A,0x00,True,4,3.16,3.78,-0.41
08:32:00.832,08:32:00.832,57460.492,0x8A,0x00,True,4,3.17,3.81,-0.47
08:32:30.852,08:32:30.852,57490.512,0x8A,0x00,True,4,3.17,3.8,-0.42
08:33:00.837,08:33:00.837,57520.497,0x8A,0x00,True,4,3.18,3.81,-0.47
08:33:30.847,08:33:30.847,57550.507,0x8A,0x00,True,4,3.16,3.8,-0.47
08:34:00.837,08:34:00.837,57580.497,0x8A,0x00,True,4,3.18,3.78,-0.43
08:34:30.847,08:34:30.847,57610.507,0x8A,0x00,True,4,3.17,3.8,-0.46
08:35:00.837,08:35:00.837,57640.497,0x8A,0x00,True,4,3.18,3.8,-0.5
08:35:30.852,08:35:30.852,57670.512,0x8A,0x00,True,5,3.2,3.8,-0.49
08:36:00.852,08:36:00.852,57700.512,0x8A,0x00,True,4,3.16,3.81,-0.44
08:36:30.847,08:36:30.847,57730.507,0x8A,0x00,True,4,3.16,3.79,-0.43
08:37:00.856,08:37:00.856,57760.516,0x8A,0x00,True,4,3.17,3.8,-0.44
08:37:30.861,08:37:30.861,57790.521,0x8A,0x00,True,5,3.16,3.84,-0.45
08:38:00.861,08:38:00.861,57820.521,0x8A,0x00,True,4,3.2,3.8,-0.41
08:38:30.866,08:38:30.866,57850.526,0x8A,0x00,True,4,3.2,3.76,-0.44
08:39:00.847,08:39:00.847,57880.507,0x8A,0x00,True,4,3.17,3.81,-0.43
08:39:30.861,08:39:30.861,57910.521,0x8A,0x00,True,4,3.18,3.81,-0.41
08:40:00.867,08:40:00.867,57940.527,0x8A,0x00,True,4,3.17,3.77,-0.43
08:40:30.867,08:40:30.867,57970.527,0x8A,0x00,True,4,3.2,3.78,-0.44
08:41:00.864,08:41:00.864,58000.524,0x8A,0x00,True,4,3.17,3.76,-0.42
08:41:30.866,08:41:30.866,58030.526,0x8A,0x00,True,4,3.16,3.78,-0.4
08:42:00.866,08:42:00.866,58060.526,0x8A,0x00,True,4,3.17,3.81,-0.45
08:42:30.867,08:42:30.867,58090.527,0x8A,0x00,True,4,3.17,3.8,-0.41
08:43:00.877,08:43:00.877,58120.537,0x8A,0x00,True,4,3.17,3.81,-0.46
08:43:30.871,08:43:30.871,58150.531,0x8A,0x00,True,4,3.16,3.77,-0.48
08:44:00.866,08:44:00.866,58180.526,0x8A,0x00,True,4,3.14,3.77,-0.44
08:44:30.877,08:44:30.877,58210.537,0x8A,0x00,True,4,3.19,3.77,-0.45
08:45:00.885,08:45:00.885,58240.545,0x8A,0x00,True,4,3.15,3.77,-0.42
08:45:30.877,08:45:30.877,58270.537,0x8A,0x00,True,5,3.2,3.81,-0.48
08:46:00.872,08:46:00.872,58300.532,0x8A,0x00,True,4,3.17,3.78,-0.47
08:46:30.876,08:46:30.876,58330.536,0x8A,0x00,True,4,3.16,3.81,-0.45
08:47:00.871,08:47:00.871,58360.531,0x8A,0x00,True,4,3.17,3.81,-0.44
08:47:30.877,08:47:30.877,58390.537,0x8A,0x00,True,4,3.17,3.8,-0.45
08:48:00.877,08:48:00.877,58420.537,0x8A,0x00,True,4,3.14,3.8,-0.45
08:48:30.882,08:48:30.882,58450.542,0x8A,0x00,True,4,3.2,3.77,-0.43
08:49:00.882,08:49:00.882,58480.542,0x8A,0x00,True,4,3.19,3.76,-0.46
08:49:30.877,08:49:30.877,58510.537,0x8A,0x00,True,4,3.18,3.81,-0.4
08:50:00.882,08:50:00.882,58540.542,0x8A,0x00,True,4,3.17,3.77,-0.45
08:50:30.883,08:50:30.883,58570.543,0x8A,0x00,True,4,3.16,3.76,-0.47
08:51:00.890,08:51:00.890,58600.55,0x8A,0x00,True,4,3.17,3.8,-0.45
08:51:30.887,08:51:30.887,58630.547,0x8A,0x00,True,4,3.19,3.76,-0.42
08:52:00.896,08:52:00.896,58660.556,0x8A,0x00,True,4,3.18,3.8,-0.47
08:52:30.892,08:52:30.892,58690.552,0x8A,0x00,True,4,3.18,3.8,-0.4
08:53:00.887,08:53:00.887,58720.547,0x8A,0x00,True,4,3.19,3.81,-0.47
08:53:30.904,08:53:30.904,58750.564,0x8A,0x00,True,4,3.2,3.76,-0.39
08:54:00.901,08:54:00.901,58780.561,0x8A,0x00,True,4,3.19,3.77,-0.45
08:54:30.891,08:54:30.891,58810.551,0x8A,0x00,True,4,3.16,3.77,-0.47
08:55:00.906,08:55:00.906,58840.566,0x8A,0x00,True,4,3.2,3.76,-0.48
08:55:30.904,08:55:30.904,58870.564,0x8A,0x00,True,4,3.16,3.77,-0.47
08:56:00.896,08:56:00.896,58900.556,0x8A,0x00,True,4,3.18,3.79,-0.47
08:56:30.892,08:56:30.892,58930.552,0x8A,0x00,True,4,3.18,3.78,-0.47
08:57:00.907,08:57:00.907,58960.567,0x8A,0x00,True,4,3.2,3.75,-0.47
08:57:30.906,08:57:30.906,58990.566,0x8A,0x00,True,4,3.16,3.81,-0.44
08:58:00.917,08:58:00.917,59020.577,0x8A,0x00,True,4,3.19,3.73,-0.44
08:58:30.907,08:58:30.907,59050.567,0x8A,0x00,True,4,3.17,3.77,-0.48
08:59:00.922,08:59:00.922,59080.582,0x8A,0x00,True,4,3.19,3.75,-0.47
08:59:30.912,08:59:30.912,59110.572,0x8A,0x00,True,4,3.18,3.77,-0.41
09:00:00.912,09:00:00.912,59140.572,0x8A,0x00,True,4,3.16,3.78,-0.42
09:00:30.917,09:00:30.917,59170.577,0x8A,0x00,True,4,3.18,3.78,-0.39
09:01:00.927,09:01:00.927,59200.587,0x8A,0x00,True,4,3.17,3.79,-0.43
09:01:30.911,09:01:30.911,59230.571,0x8A,0x00,True,4,3.16,3.78,-0.44
09:02:00.927,09:02:00.927,59260.587,0x8A,0x00,True,4,3.18,3.81,-0.49
09:02:30.911,09:02:30.911,59290.571,0x8A,0x00,True,4,3.15,3.75,-0.44
09:03:00.927,09:03:00.927,59320.587,0x8A,0x00,True,4,3.18,3.79,-0.39
09:03:30.911,09:03:30.911,59350.571,0x8A,0x00,True,4,3.15,3.8,-0.46
09:04:00.911,09:04:00.911,59380.571,0x8A,0x00,True,4,3.17,3.73,-0.44
09:04:30.912,09:04:30.912,59410.572,0x8A,0x00,True,4,3.17,3.78,-0.4
09:05:00.927,09:05:00.927,59440.587,0x8A,0x00,True,4,3.17,3.75,-0.41
09:05:30.917,09:05:30.917,59470.577,0x8A,0x00,True,4,3.17,3.8,-0.44
09:06:00.922,09:06:00.922,59500.582,0x8A,0x00,True,4,3.16,3.8,-0.45
09:06:30.912,09:06:30.912,59530.572,0x8A,0x00,True,4,3.17,3.81,-0.45
09:07:00.927,09:07:00.927,59560.587,0x8A,0x00,True,4,3.14,3.81,-0.49
09:23:10.997,09:23:10.997,60530.657,0x8A,0x00,True,4,3.17,3.76,-0.42
09:23:31.007,09:23:31.007,60550.667,0x8A,0x00,True,4,3.17,3.78,-0.4
09:24:00.997,09:24:00.997,60580.657,0x8A,0x00,True,4,3.15,3.77,-0.47
09:24:31.017,09:24:31.017,60610.677,0x8A,0x00,True,4,3.16,3.79,-0.44
09:25:00.997,09:25:00.997,60640.657,0x8A,0x00,True,4,3.18,3.78,-0.43
09:25:31.018,09:25:31.018,60670.678,0x8A,0x00,True,4,3.15,3.78,-0.45
09:26:01.002,09:26:01.002,60700.662,0x8A,0x00,True,4,3.16,3.79,-0.48
09:26:31.012,09:26:31.012,60730.672,0x8A,0x00,True,4,3.15,3.78,-0.43
09:27:01.018,09:27:01.018,60760.678,0x8A,0x00,True,4,3.18,3.77,-0.43
09:27:31.018,09:27:31.018,60790.678,0x8A,0x00,True,4,3.17,3.79,-0.48
09:28:01.003,09:28:01.003,60820.663,0x8A,0x00,True,4,3.16,3.78,-0.4
09:28:31.012,09:28:31.012,60850.672,0x8A,0x00,True,4,3.12,3.77,-0.5
09:29:01.020,09:29:01.020,60880.68,0x8A,0x00,True,4,3.15,3.78,-0.43
09:29:31.012,09:29:31.012,60910.672,0x8A,0x00,True,4,3.17,3.76,-0.49
09:30:01.002,09:30:01.002,60940.662,0x8A,0x00,True,4,3.19,3.78,-0.45
09:30:31.018,09:30:31.018,60970.678,0x8A,0x00,True,4,3.18,3.77,-0.45
09:31:01.012,09:31:01.012,61000.672,0x8A,0x00,True,4,3.14,3.79,-0.41
09:31:31.012,09:31:31.012,61030.672,0x8A,0x00,True,4,3.18,3.79,-0.44
09:32:00.997,09:32:00.997,61060.657,0x8A,0x00,True,4,3.17,3.79,-0.44
09:32:30.997,09:32:30.997,61090.657,0x8A,0x00,True,4,3.21,3.77,-0.39
09:33:00.997,09:33:00.997,61120.657,0x8A,0x00,True,4,3.17,3.76,-0.4
09:33:30.997,09:33:30.997,61150.657,0x8A,0x00,True,4,3.16,3.77,-0.45
09:34:01.058,09:34:01.058,61180.718,0x8A,0x00,True,4,3.17,3.78,-0.43
09:34:31.007,09:34:31.007,61210.667,0x8A,0x00,True,4,3.18,3.78,-0.47
09:35:00.992,09:35:00.992,61240.652,0x8A,0x00,True,4,3.14,3.8,-0.41
09:35:31.011,09:35:31.011,61270.671,0x8A,0x00,True,4,3.17,3.75,-0.44
09:36:00.993,09:36:00.993,61300.653,0x8A,0x00,True,4,3.16,3.81,-0.46
09:36:30.997,09:36:30.997,61330.657,0x8A,0x00,True,4,3.12,3.76,-0.43
09:37:01.003,09:37:01.003,61360.663,0x8A,0x00,True,4,3.19,3.8,-0.47
09:37:31.007,09:37:31.007,61390.667,0x8A,0x00,True,4,3.2,3.79,-0.41
09:38:00.997,09:38:00.997,61420.657,0x8A,0x00,True,4,3.16,3.78,-0.48
09:38:31.013,09:38:31.013,61450.673,0x8A,0x00,True,4,3.15,3.76,-0.41
09:39:00.997,09:39:00.997,61480.657,0x8A,0x00,True,4,3.15,3.8,-0.46
09:39:31.005,09:39:31.005,61510.665,0x8A,0x00,True,4,3.19,3.8,-0.44
09:40:00.997,09:40:00.997,61540.657,0x8A,0x00,True,4,3.16,3.78,-0.46
09:40:30.987,09:40:30.987,61570.647,0x8A,0x00,True,4,3.18,3.8,-0.46
09:41:00.997,09:41:00.997,61600.657,0x8A,0x00,True,4,3.13,3.76,-0.44
09:41:31.002,09:41:31.002,61630.662,0x8A,0x00,True,4,3.18,3.81,-0.42
09:42:00.993,09:42:00.993,61660.653,0x8A,0x00,True,4,3.16,3.76,-0.51
09:42:30.998,09:42:30.998,61690.658,0x8A,0x00,True,4,3.17,3.77,-0.48
09:43:00.982,09:43:00.982,61720.642,0x8A,0x00,True,4,3.16,3.76,-0.45
09:43:30.992,09:43:30.992,61750.652,0x8A,0x00,True,4,3.15,3.79,-0.48
09:44:00.982,09:44:00.982,61780.642,0x8A,0x00,True,4,3.14,3.8,-0.46
09:44:30.982,09:44:30.982,61810.642,0x8A,0x00,True,4,3.15,3.8,-0.46
09:45:00.982,09:45:00.982,61840.642,0x8A,0x00,True,4,3.16,3.77,-0.43
09:45:30.977,09:45:30.977,61870.637,0x8A,0x00,True,4,3.16,3.81,-0.45
09:46:00.973,09:46:00.973,61900.633,0x8A,0x00,True,4,3.18,3.77,-0.44
09:46:30.984,09:46:30.984,61930.644,0x8A,0x00,True,4,3.17,3.79,-0.42
09:47:00.978,09:47:00.978,61960.638,0x8A,0x00,True,4,3.16,3.82,-0.37
09:47:30.981,09:47:30.981,61990.641,0x8A,0x00,True,4,3.18,3.81,-0.46
09:48:00.973,09:48:00.973,62020.633,0x8A,0x00,True,4,3.17,3.78,-0.43
09:48:30.988,09:48:30.988,62050.648,0x8A,0x00,True,4,3.2,3.74,-0.46
09:49:00.973,09:49:00.973,62080.633,0x8A,0x00,True,4,3.16,3.78,-0.47
09:49:30.987,09:49:30.987,62110.647,0x8A,0x00,True,4,3.21,3.78,-0.44
09:50:00.973,09:50:00.973,62140.633,0x8A,0x00,True,5,3.19,3.82,-0.47
09:50:30.982,09:50:30.982,62170.642,0x8A,0x00,True,4,3.15,3.78,-0.46
09:51:00.973,09:51:00.973,62200.633,0x8A,0x00,True,4,3.21,3.78,-0.44
09:51:30.978,09:51:30.978,62230.638,0x8A,0x00,True,4,3.17,3.76,-0.42
09:52:00.973,09:52:00.973,62260.633,0x8A,0x00,True,4,3.16,3.75,-0.42
09:52:30.973,09:52:30.973,62290.633,0x8A,0x00,True,4,3.16,3.77,-0.48
09:53:00.973,09:53:00.973,62320.633,0x8A,0x00,True,4,3.14,3.8,-0.4
09:53:30.977,09:53:30.977,62350.637,0x8A,0x00,True,4,3.18,3.77,-0.43
09:54:00.973,09:54:00.973,62380.633,0x8A,0x00,True,4,3.21,3.78,-0.46
09:54:30.977,09:54:30.977,62410.637,0x8A,0x00,True,4,3.2,3.76,-0.46
09:55:00.973,09:55:00.973,62440.633,0x8A,0x00,True,4,3.17,3.79,-0.43
09:55:30.977,09:55:30.977,62470.637,0x8A,0x00,True,4,3.14,3.78,-0.45
09:56:00.972,09:56:00.972,62500.632,0x8A,0x00,True,4,3.17,3.79,-0.43
09:56:30.978,09:56:30.978,62530.638,0x8A,0x00,True,4,3.13,3.77,-0.48
09:57:00.967,09:57:00.967,62560.627,0x8A,0x00,True,4,3.17,3.77,-0.38
09:57:30.978,09:57:30.978,62590.638,0x8A,0x00,True,4,3.13,3.77,-0.4
09:58:00.978,09:58:00.978,62620.638,0x8A,0x00,True,4,3.19,3.8,-0.41
09:58:30.978,09:58:30.978,62650.638,0x8A,0x00,True,5,3.18,3.84,-0.43
09:59:00.973,09:59:00.973,62680.633,0x8A,0x00,True,4,3.18,3.77,-0.42
09:59:30.973,09:59:30.973,62710.633,0x8A,0x00,True,4,3.2,3.78,-0.48
10:00:00.968,10:00:00.968,62740.628,0x8A,0x00,True,4,3.2,3.8,-0.43
10:00:30.967,10:00:30.967,62770.627,0x8A,0x00,True,4,3.18,3.8,-0.45
10:01:00.972,10:01:00.972,62800.632,0x8A,0x00,True,4,3.18,3.8,-0.43
10:01:30.967,10:01:30.967,62830.627,0x8A,0x00,True,4,3.21,3.78,-0.44
10:02:00.962,10:02:00.962,62860.622,0x8A,0x00,True,4,3.19,3.79,-0.41
10:02:30.966,10:02:30.966,62890.626,0x8A,0x00,True,4,3.19,3.74,-0.49
