时间戳,绝对时间,相对时间(s),功能码,参数,校验通过,Roll,Pitch,Yaw,MagDisturb,Temp
08:25:08.417,08:25:08.417,143448.077,0x82,0x00,True,2.1,-4.35,100.76,0,42.12
08:25:38.412,08:25:38.412,143478.072,0x82,0x00,True,2.09,-4.35,100.74,0,42.05
08:26:08.418,08:26:08.418,143508.078,0x82,0x00,True,2.09,-4.33,100.73,0,42.13
08:26:38.412,08:26:38.412,143538.072,0x82,0x00,True,2.1,-4.33,100.73,0,42.14
08:27:08.431,08:27:08.431,143568.091,0x82,0x00,True,2.09,-4.34,100.72,0,42.14
08:27:38.417,08:27:38.417,143598.077,0x82,0x00,True,2.1,-4.36,100.72,0,42.11
08:28:08.422,08:28:08.422,143628.082,0x82,0x00,True,2.08,-4.35,100.72,0,42.05
08:28:38.417,08:28:38.417,143658.077,0x82,0x00,True,2.09,-4.35,100.71,0,42.17
08:29:08.417,08:29:08.417,143688.077,0x82,0x00,True,2.1,-4.36,100.7,0,42.12
08:29:38.422,08:29:38.422,143718.082,0x82,0x00,True,2.09,-4.34,100.71,0,42.24
08:30:08.423,08:30:08.423,143748.083,0x82,0x00,True,2.09,-4.36,100.73,0,42.17
08:30:38.412,08:30:38.412,143778.072,0x82,0x00,True,2.09,-4.37,100.7,0,42.11
08:31:08.423,08:31:08.423,143808.083,0x82,0x00,True,2.09,-4.37,100.77,0,42.19
08:31:38.418,08:31:38.418,143838.078,0x82,0x00,True,2.09,-4.33,100.71,0,42.19
08:32:08.428,08:32:08.428,143868.088,0x82,0x00,True,2.1,-4.34,100.67,0,42.2
08:32:38.412,08:32:38.412,143898.072,0x82,0x00,True,2.1,-4.36,100.65,0,42.05
08:33:08.418,08:33:08.418,143928.078,0x82,0x00,True,2.1,-4.34,100.66,0,42.04
08:33:38.413,08:33:38.413,143958.073,0x82,0x00,True,2.09,-4.35,100.64,0,42.0
08:34:08.418,08:34:08.418,143988.078,0x82,0x00,True,2.08,-4.35,100.66,0,41.99
08:34:38.412,08:34:38.412,144018.072,0x82,0x00,True,2.1,-4.33,100.6,0,41.96
08:35:08.417,08:35:08.417,144048.077,0x82,0x00,True,2.09,-4.34,100.6,0,41.9
08:35:38.413,08:35:38.413,144078.073,0x82,0x00,True,2.08,-4.36,100.59,0,41.88
08:36:08.422,08:36:08.422,144108.082,0x82,0x00,True,2.09,-4.34,100.6,0,41.93
08:36:38.412,08:36:38.412,144138.072,0x82,0x00,True,2.08,-4.34,100.59,0,41.91
08:37:08.427,08:37:08.427,144168.087,0x82,0x00,True,2.09,-4.36,100.6,0,41.92
08:37:38.412,08:37:38.412,144198.072,0x82,0x00,True,2.08,-4.36,100.57,0,41.91
08:38:08.418,08:38:08.418,144228.078,0x82,0x00,True,2.09,-4.34,100.55,0,41.78
08:38:38.413,08:38:38.413,144258.073,0x82,0x00,True,2.09,-4.35,100.55,0,41.8
08:39:08.423,08:39:08.423,144288.083,0x82,0x00,True,2.08,-4.33,100.55,0,41.8
08:39:38.413,08:39:38.413,144318.073,0x82,0x00,True,2.1,-4.34,100.56,0,41.83
08:40:08.423,08:40:08.423,144348.083,0x82,0x00,True,2.08,-4.37,100.54,0,41.84
08:40:38.412,08:40:38.412,144378.072,0x82,0x00,True,2.09,-4.35,100.57,0,41.93
08:41:08.422,08:41:08.422,144408.082,0x82,0x00,True,2.09,-4.36,100.55,0,41.95
08:41:38.422,08:41:38.422,144438.082,0x82,0x00,True,2.08,-4.33,100.56,0,41.97
08:42:08.433,08:42:08.433,144468.093,0x82,0x00,True,2.07,-4.35,100.58,0,42.0
08:42:38.423,08:42:38.423,144498.083,0x82,0x00,True,2.08,-4.34,100.61,0,42.03
08:43:08.422,08:43:08.422,144528.082,0x82,0x00,True,2.1,-4.34,100.59,0,42.01
08:43:38.422,08:43:38.422,144558.082,0x82,0x00,True,2.08,-4.32,100.63,0,42.0
08:44:08.459,08:44:08.459,144588.119,0x82,0x00,True,2.08,-4.34,100.6,0,42.03
08:44:38.432,08:44:38.432,144618.092,0x82,0x00,True,2.08,-4.35,100.58,0,42.06
08:45:08.459,08:45:08.459,144648.119,0x82,0x00,True,2.08,-4.34,100.6,0,42.05
08:45:38.432,08:45:38.432,144678.092,0x82,0x00,True,2.08,-4.36,100.6,0,42.03
08:46:08.459,08:46:08.459,144708.119,0x82,0x00,True,2.09,-4.35,100.62,0,42.08
08:46:38.432,08:46:38.432,144738.092,0x82,0x00,True,2.08,-4.34,100.6,0,42.14
08:47:08.432,08:47:08.432,144768.092,0x82,0x00,True,2.09,-4.34,100.61,0,42.21
08:47:38.433,08:47:38.433,144798.093,0x82,0x00,True,2.08,-4.35,100.64,0,42.15
08:48:08.471,08:48:08.471,144828.131,0x82,0x00,True,2.08,-4.34,100.63,0,42.17
08:48:38.467,08:48:38.467,144858.127,0x82,0x00,True,2.09,-4.35,100.7,0,42.2
08:49:08.461,08:49:08.461,144888.121,0x82,0x00,True,2.09,-4.34,100.65,0,42.27
08:49:38.461,08:49:38.461,144918.121,0x82,0x00,True,2.1,-4.34,100.68,0,42.31
08:50:08.471,08:50:08.471,144948.131,0x82,0x00,True,2.09,-4.35,100.65,0,42.3
08:50:38.467,08:50:38.467,144978.127,0x82,0x00,True,2.09,-4.35,100.61,0,42.23
08:51:08.458,08:51:08.458,145008.118,0x82,0x00,True,2.09,-4.35,100.6,0,42.22
08:51:38.471,08:51:38.471,145038.131,0x82,0x00,True,2.09,-4.35,100.59,0,42.21
08:52:08.480,08:52:08.480,145068.14,0x82,0x00,True,2.08,-4.36,100.61,0,42.15
08:52:38.500,08:52:38.500,145098.16,0x82,0x00,True,2.08,-4.28,100.61,0,42.27
08:53:08.471,08:53:08.471,145128.131,0x82,0x00,True,2.09,-4.36,100.6,0,42.19
08:53:38.471,08:53:38.471,145158.131,0x82,0x00,True,2.09,-4.36,100.61,0,42.19
08:54:08.471,08:54:08.471,145188.131,0x82,0x00,True,2.09,-4.36,100.61,0,42.21
08:54:38.499,08:54:38.499,145218.159,0x82,0x00,True,2.09,-4.35,100.6,0,42.11
08:55:08.471,08:55:08.471,145248.131,0x82,0x00,True,2.08,-4.36,100.58,0,42.22
08:55:38.478,08:55:38.478,145278.138,0x82,0x00,True,2.1,-4.36,100.6,0,42.23
08:56:08.526,08:56:08.526,145308.186,0x82,0x00,True,2.09,-4.35,100.64,0,42.2
08:56:38.459,08:56:38.459,145338.119,0x82,0x00,True,2.09,-4.35,100.61,0,42.23
08:57:08.510,08:57:08.510,145368.17,0x82,0x00,True,2.09,-4.34,100.62,0,42.21
08:57:38.511,08:57:38.511,145398.171,0x82,0x00,True,2.09,-4.36,100.62,0,42.27
08:58:08.506,08:58:08.506,145428.166,0x82,0x00,True,2.09,-4.36,100.6,0,42.28
08:58:38.498,08:58:38.498,145458.158,0x82,0x00,True,2.09,-4.36,100.57,0,42.19
08:59:08.510,08:59:08.510,145488.17,0x82,0x00,True,2.08,-4.35,100.59,0,42.21
08:59:38.506,08:59:38.506,145518.166,0x82,0x00,True,2.09,-4.35,100.57,0,42.19
09:00:08.518,09:00:08.518,145548.178,0x82,0x00,True,2.09,-4.35,100.56,0,42.2
09:00:38.546,09:00:38.546,145578.206,0x82,0x00,True,2.08,-4.33,100.54,0,42.18
09:01:08.510,09:01:08.510,145608.17,0x82,0x00,True,2.08,-4.33,100.51,0,42.11
09:01:38.511,09:01:38.511,145638.171,0x82,0x00,True,2.09,-4.33,100.5,0,42.11
09:02:08.510,09:02:08.510,145668.17,0x82,0x00,True,2.08,-4.35,100.51,0,42.11
09:02:38.526,09:02:38.526,145698.186,0x82,0x00,True,2.09,-4.34,100.51,0,42.11
09:03:08.512,09:03:08.512,145728.172,0x82,0x00,True,2.1,-4.34,100.47,0,42.09
09:03:38.513,09:03:38.513,145758.173,0x82,0x00,True,2.09,-4.35,100.47,0,42.11
09:04:08.513,09:04:08.513,145788.173,0x82,0x00,True,2.09,-4.35,100.49,0,42.14
09:04:38.546,09:04:38.546,145818.206,0x82,0x00,True,2.1,-4.34,100.49,0,42.14
09:05:08.510,09:05:08.510,145848.17,0x82,0x00,True,2.08,-4.35,100.49,0,42.1
09:05:38.538,09:05:38.538,145878.198,0x82,0x00,True,2.08,-4.35,100.49,0,42.06
09:06:08.538,09:06:08.538,145908.198,0x82,0x00,True,2.1,-4.36,100.51,0,42.11
09:06:38.578,09:06:38.578,145938.238,0x82,0x00,True,2.09,-4.36,100.48,0,42.19
09:07:08.510,09:07:08.510,145968.17,0x82,0x00,True,2.08,-4.35,100.49,0,42.11
09:07:38.539,09:07:38.539,145998.199,0x82,0x00,True,2.09,-4.36,100.47,0,42.11
09:08:08.510,09:08:08.510,146028.17,0x82,0x00,True,2.1,-4.33,100.48,0,42.05
09:08:38.550,09:08:38.550,146058.21,0x82,0x00,True,2.09,-4.38,100.47,0,42.06
09:09:08.510,09:09:08.510,146088.17,0x82,0x00,True,2.08,-4.35,100.48,0,42.07
09:09:38.551,09:09:38.551,146118.211,0x82,0x00,True,2.09,-4.36,100.43,0,42.02
09:10:08.538,09:10:08.538,146148.198,0x82,0x00,True,2.1,-4.37,100.42,0,41.98
09:10:38.550,09:10:38.550,146178.21,0x82,0x00,True,2.09,-4.35,100.39,0,41.97
09:11:08.538,09:11:08.538,146208.198,0x82,0x00,True,2.09,-4.32,100.39,0,41.82
09:11:38.546,09:11:38.546,146238.206,0x82,0x00,True,2.09,-4.36,100.37,0,41.83
09:12:08.538,09:12:08.538,146268.198,0x82,0x00,True,2.08,-4.32,100.32,0,41.74
09:12:38.550,09:12:38.550,146298.21,0x82,0x00,True,2.09,-4.36,100.34,0,41.75
09:13:08.538,09:13:08.538,146328.198,0x82,0x00,True,2.08,-4.37,100.32,0,41.74
09:13:38.550,09:13:38.550,146358.21,0x82,0x00,True,2.08,-4.34,100.3,0,41.74
09:14:08.510,09:14:08.510,146388.17,0x82,0x00,True,2.09,-4.35,100.29,0,41.8
09:14:38.630,09:14:38.630,146418.29,0x82,0x00,True,2.08,-4.35,100.27,0,41.76
09:15:08.510,09:15:08.510,146448.17,0x82,0x00,True,2.09,-4.36,100.28,0,41.79
09:15:38.513,09:15:38.513,146478.173,0x82,0x00,True,2.09,-4.34,100.31,0,41.77
09:16:08.511,09:16:08.511,146508.171,0x82,0x00,True,2.09,-4.34,100.34,0,41.74
09:16:38.510,09:16:38.510,146538.17,0x82,0x00,True,2.09,-4.34,100.36,0,41.77
09:17:08.510,09:17:08.510,146568.17,0x82,0x00,True,2.09,-4.35,100.36,0,41.87
09:17:38.511,09:17:38.511,146598.171,0x82,0x00,True,2.09,-4.35,100.37,0,41.87
09:18:08.513,09:18:08.513,146628.173,0x82,0x00,True,2.08,-4.37,100.39,0,41.97
09:18:38.510,09:18:38.510,146658.17,0x82,0x00,True,2.09,-4.35,100.42,0,41.95
09:19:08.498,09:19:08.498,146688.158,0x82,0x00,True,2.07,-4.35,100.47,0,42.01
09:19:38.506,09:19:38.506,146718.166,0x82,0x00,True,2.08,-4.34,100.44,0,41.94
09:20:08.562,09:20:08.562,146748.222,0x82,0x00,True,2.08,-4.34,100.46,0,42.03
09:20:38.506,09:20:38.506,146778.166,0x82,0x00,True,2.09,-4.35,100.45,0,42.11
09:21:08.515,09:21:08.515,146808.175,0x82,0x00,True,2.07,-4.35,100.46,0,42.13
09:21:38.498,09:21:38.498,146838.158,0x82,0x00,True,2.09,-4.37,100.46,0,42.14
09:22:08.550,09:22:08.550,146868.21,0x82,0x00,True,2.09,-4.35,100.48,0,42.14
09:22:38.470,09:22:38.470,146898.13,0x82,0x00,True,2.09,-4.35,100.51,0,42.24
09:23:08.498,09:23:08.498,146928.158,0x82,0x00,True,2.08,-4.35,100.51,0,42.29
09:23:38.470,09:23:38.470,146958.13,0x82,0x00,True,2.08,-4.37,100.51,0,42.27
09:24:08.470,09:24:08.470,146988.13,0x82,0x00,True,2.09,-4.35,100.52,0,42.32
09:24:38.471,09:24:38.471,147018.131,0x82,0x00,True,2.08,-4.36,100.52,0,42.36
09:25:08.470,09:25:08.470,147048.13,0x82,0x00,True,2.08,-4.36,100.51,0,42.44
09:25:38.470,09:25:38.470,147078.13,0x82,0x00,True,2.09,-4.35,100.53,0,42.42
09:26:08.470,09:26:08.470,147108.13,0x82,0x00,True,2.08,-4.34,100.51,0,42.54
09:26:38.498,09:26:38.498,147138.158,0x82,0x00,True,2.08,-4.36,100.55,0,42.53
09:27:08.470,09:27:08.470,147168.13,0x82,0x00,True,2.09,-4.35,100.57,0,42.58
09:27:38.470,09:27:38.470,147198.13,0x82,0x00,True,2.08,-4.35,100.57,0,42.57
09:28:08.500,09:28:08.500,147228.16,0x82,0x00,True,2.08,-4.35,100.58,0,42.58
09:28:38.498,09:28:38.498,147258.158,0x82,0x00,True,2.08,-4.36,100.62,0,42.7
09:29:08.499,09:29:08.499,147288.159,0x82,0x00,True,2.06,-4.36,100.6,0,42.64
09:29:38.506,09:29:38.506,147318.166,0x82,0x00,True,2.09,-4.36,100.61,0,42.67
09:30:08.498,09:30:08.498,147348.158,0x82,0x00,True,2.1,-4.33,100.55,0,42.62
09:30:38.519,09:30:38.519,147378.179,0x82,0x00,True,2.09,-4.36,100.56,0,42.64
09:31:08.470,09:31:08.470,147408.13,0x82,0x00,True,2.08,-4.35,100.55,0,42.63
09:31:38.506,09:31:38.506,147438.166,0x82,0x00,True,2.09,-4.36,100.52,0,42.54
09:32:08.510,09:32:08.510,147468.17,0x82,0x00,True,2.09,-4.37,100.53,0,42.54
09:32:38.512,09:32:38.512,147498.172,0x82,0x00,True,2.08,-4.37,100.5,0,42.54
09:33:08.515,09:33:08.515,147528.175,0x82,0x00,True,2.09,-4.36,100.51,0,42.54
09:33:38.498,09:33:38.498,147558.158,0x82,0x00,True,2.09,-4.34,100.47,0,42.53
09:34:08.498,09:34:08.498,147588.158,0x82,0x00,True,2.1,-4.35,100.47,0,42.51
09:34:38.498,09:34:38.498,147618.158,0x82,0x00,True,2.1,-4.37,100.45,0,42.41
09:35:08.500,09:35:08.500,147648.16,0x82,0x00,True,2.1,-4.36,100.46,0,42.45
09:35:38.533,09:35:38.533,147678.193,0x82,0x00,True,2.09,-4.35,100.44,0,42.41
09:36:08.511,09:36:08.511,147708.171,0x82,0x00,True,2.09,-4.34,100.48,0,42.37
09:36:38.521,09:36:38.521,147738.181,0x82,0x00,True,2.08,-4.37,100.46,0,42.27
09:37:08.631,09:37:08.631,147768.291,0x82,0x00,True,2.09,-4.33,100.45,0,42.42
09:37:38.513,09:37:38.513,147798.173,0x82,0x00,True,2.08,-4.37,100.44,0,42.31
09:38:08.535,09:38:08.535,147828.195,0x82,0x00,True,2.08,-4.35,100.46,0,42.39
09:38:38.511,09:38:38.511,147858.171,0x82,0x00,True,2.08,-4.36,100.43,0,42.3
09:39:08.512,09:39:08.512,147888.172,0x82,0x00,True,2.08,-4.34,100.44,0,42.36
09:39:38.474,09:39:38.474,147918.134,0x82,0x00,True,2.07,-4.34,100.44,0,42.4
09:40:08.511,09:40:08.511,147948.171,0x82,0x00,True,2.08,-4.34,100.45,0,42.46
09:40:38.575,09:40:38.575,147978.235,0x82,0x00,True,2.08,-4.35,100.47,0,42.51
09:41:08.551,09:41:08.551,148008.211,0x82,0x00,True,2.08,-4.35,100.45,0,42.45
09:41:38.512,09:41:38.512,148038.172,0x82,0x00,True,2.08,-4.35,100.48,0,42.52
09:42:08.495,09:42:08.495,148068.155,0x82,0x00,True,2.09,-4.34,100.5,0,42.49
09:42:38.512,09:42:38.512,148098.172,0x82,0x00,True,2.09,-4.36,100.45,0,42.43
09:43:08.471,09:43:08.471,148128.131,0x82,0x00,True,2.09,-4.35,100.46,0,42.5
09:43:38.471,09:43:38.471,148158.131,0x82,0x00,True,2.08,-4.36,100.45,0,42.51
09:44:08.573,09:44:08.573,148188.233,0x82,0x00,True,2.09,-4.36,100.47,0,42.48
09:44:38.511,09:44:38.511,148218.171,0x82,0x00,True,2.09,-4.35,100.44,0,42.55
09:45:08.520,09:45:08.520,148248.18,0x82,0x00,True,2.1,-4.36,100.42,0,42.56
09:45:38.471,09:45:38.471,148278.131,0x82,0x00,True,2.08,-4.34,100.46,0,42.41
09:46:08.512,09:46:08.512,148308.172,0x82,0x00,True,2.08,-4.34,100.41,0,42.37
09:46:38.539,09:46:38.539,148338.199,0x82,0x00,True,2.09,-4.33,100.44,0,42.29
09:47:08.505,09:47:08.505,148368.165,0x82,0x00,True,2.1,-4.36,100.41,0,42.18
09:47:38.478,09:47:38.478,148398.138,0x82,0x00,True,2.09,-4.34,100.4,0,42.24
09:48:08.495,09:48:08.495,148428.155,0x82,0x00,True,2.09,-4.35,100.39,0,42.21
09:48:38.511,09:48:38.511,148458.171,0x82,0x00,True,2.09,-4.3,100.38,0,42.14
09:49:08.511,09:49:08.511,148488.171,0x82,0x00,True,2.08,-4.34,100.4,0,42.15
09:49:38.512,09:49:38.512,148518.172,0x82,0x00,True,2.09,-4.33,100.39,0,42.15
09:50:08.511,09:50:08.511,148548.171,0x82,0x00,True,2.1,-4.34,100.4,0,42.2
09:50:38.471,09:50:38.471,148578.131,0x82,0x00,True,2.08,-4.34,100.4,0,42.25
09:51:08.474,09:51:08.474,148608.134,0x82,0x00,True,2.08,-4.35,100.42,0,42.22
09:51:38.495,09:51:38.495,148638.155,0x82,0x00,True,2.09,-4.34,100.43,0,42.21
09:52:08.471,09:52:08.471,148668.131,0x82,0x00,True,2.09,-4.35,100.44,0,42.33
09:52:38.431,09:52:38.431,148698.091,0x82,0x00,True,2.09,-4.32,100.41,0,42.2
09:53:08.472,09:53:08.472,148728.132,0x82,0x00,True,2.09,-4.34,100.41,0,42.19
09:53:38.439,09:53:38.439,148758.099,0x82,0x00,True,2.09,-4.34,100.43,0,42.24
09:54:08.471,09:54:08.471,148788.131,0x82,0x00,True,2.09,-4.34,100.4,0,42.23
09:54:38.432,09:54:38.432,148818.092,0x82,0x00,True,2.08,-4.35,100.43,0,42.27
09:55:08.432,09:55:08.432,148848.092,0x82,0x00,True,2.09,-4.35,100.39,0,42.16
09:55:38.432,09:55:38.432,148878.092,0x82,0x00,True,2.09,-4.34,100.34,0,42.11
09:56:08.472,09:56:08.472,148908.132,0x82,0x00,True,2.1,-4.36,100.38,0,42.07
09:56:38.439,09:56:38.439,148938.099,0x82,0x00,True,2.08,-4.36,100.35,0,42.11
09:57:08.472,09:57:08.472,148968.132,0x82,0x00,True,2.08,-4.36,100.36,0,42.13
09:57:38.432,09:57:38.432,148998.092,0x82,0x00,True,2.08,-4.35,100.37,0,42.19
09:58:08.471,09:58:08.471,149028.131,0x82,0x00,True,2.08,-4.34,100.36,0,42.3
09:58:38.431,09:58:38.431,149058.091,0x82,0x00,True,2.08,-4.36,100.41,0,42.26
09:59:08.432,09:59:08.432,149088.092,0x82,0x00,True,2.09,-4.36,100.43,0,42.25
09:59:38.431,09:59:38.431,149118.091,0x82,0x00,True,2.08,-4.36,100.38,0,42.32
10:00:08.434,10:00:08.434,149148.094,0x82,0x00,True,2.08,-4.36,100.36,0,42.32
10:00:38.431,10:00:38.431,149178.091,0x82,0x00,True,2.08,-4.36,100.38,0,42.3
10:01:08.471,10:01:08.471,149208.131,0x82,0x00,True,2.08,-4.34,100.41,0,42.26
10:01:38.430,10:01:38.430,149238.09,0x82,0x00,True,2.09,-4.36,100.4,0,42.3
10:02:08.454,10:02:08.454,149268.114,0x82,0x00,True,2.08,-4.35,100.35,0,42.26
10:02:38.431,10:02:38.431,149298.091,0x82,0x00,True,2.09,-4.35,100.37,0,42.3
10:03:08.430,10:03:08.430,149328.09,0x82,0x00,True,2.08,-4.35,100.37,0,42.36
10:03:38.437,10:03:38.437,149358.097,0x82,0x00,True,2.08,-4.36,100.37,0,42.3
10:04:08.438,10:04:08.438,149388.098,0x82,0x00,True,2.08,-4.36,100.38,0,42.33
10:04:38.455,10:04:38.455,149418.115,0x82,0x00,True,2.07,-4.34,100.34,0,42.23
10:05:08.430,10:05:08.430,149448.09,0x82,0x00,True,2.09,-4.36,100.36,0,42.22
10:05:38.431,10:05:38.431,149478.091,0x82,0x00,True,2.08,-4.37,100.38,0,42.35
10:06:08.430,10:06:08.430,149508.09,0x82,0x00,True,2.08,-4.35,100.39,0,42.24
10:06:38.431,10:06:38.431,149538.091,0x82,0x00,True,2.08,-4.36,100.38,0,42.42
10:07:08.431,10:07:08.431,149568.091,0x82,0x00,True,2.08,-4.36,100.38,0,42.33
10:07:38.431,10:07:38.431,149598.091,0x82,0x00,True,2.08,-4.33,100.4,0,42.3
10:08:08.471,10:08:08.471,149628.131,0x82,0x00,True,2.09,-4.32,100.41,0,42.3
10:08:38.431,10:08:38.431,149658.091,0x82,0x00,True,2.08,-4.33,100.43,0,42.12
10:09:08.471,10:09:08.471,149688.131,0x82,0x00,True,2.08,-4.32,100.35,0,42.17
10:09:38.430,10:09:38.430,149718.09,0x82,0x00,True,2.09,-4.32,100.33,0,42.0
10:10:08.478,10:10:08.478,149748.138,0x82,0x00,True,2.08,-4.34,100.29,0,41.99
11:30:08.563,11:30:08.563,154548.223,0x82,0x00,True,2.08,-4.39,100.41,0,42.91
11:30:38.576,11:30:38.576,154578.236,0x82,0x00,True,2.08,-4.39,100.41,0,42.94
11:31:08.564,11:31:08.564,154608.224,0x82,0x00,True,2.08,-4.4,100.4,0,43.01
11:31:38.576,11:31:38.576,154638.236,0x82,0x00,True,2.08,-4.38,100.42,0,43.07
11:32:08.564,11:32:08.564,154668.224,0x82,0x00,True,2.08,-4.39,100.42,0,43.13
11:32:38.576,11:32:38.576,154698.236,0x82,0x00,True,2.08,-4.38,100.43,0,43.1
11:33:08.604,11:33:08.604,154728.264,0x82,0x00,True,2.08,-4.37,100.48,0,43.15
11:33:38.576,11:33:38.576,154758.236,0x82,0x00,True,2.07,-4.4,100.5,0,43.28
11:34:08.563,11:34:08.563,154788.223,0x82,0x00,True,2.08,-4.39,100.52,0,43.27
11:34:38.563,11:34:38.563,154818.223,0x82,0x00,True,2.09,-4.38,100.55,0,43.41
11:35:08.604,11:35:08.604,154848.264,0x82,0x00,True,2.08,-4.4,100.57,0,43.49
11:35:38.576,11:35:38.576,154878.236,0x82,0x00,True,2.09,-4.38,100.64,0,43.59
11:36:08.572,11:36:08.572,154908.232,0x82,0x00,True,2.08,-4.37,100.64,0,43.6
11:36:38.576,11:36:38.576,154938.236,0x82,0x00,True,2.1,-4.37,100.69,0,43.63
11:37:08.604,11:37:08.604,154968.264,0x82,0x00,True,2.09,-4.39,100.7,0,43.78
11:37:38.604,11:37:38.604,154998.264,0x82,0x00,True,2.09,-4.42,100.73,0,43.88
11:38:08.576,11:38:08.576,155028.236,0x82,0x00,True,2.14,-4.48,100.69,0,43.99
11:38:38.604,11:38:38.604,155058.264,0x82,0x00,True,2.14,-4.5,100.68,0,44.08
11:39:08.604,11:39:08.604,155088.264,0x82,0x00,True,2.14,-4.45,100.7,0,44.05
11:39:38.604,11:39:38.604,155118.264,0x82,0x00,True,2.14,-4.46,100.74,0,44.13
11:40:08.604,11:40:08.604,155148.264,0x82,0x00,True,2.14,-4.47,100.73,0,44.15
11:40:38.616,11:40:38.616,155178.276,0x82,0x00,True,2.14,-4.45,100.73,0,44.14
11:41:08.604,11:41:08.604,155208.264,0x82,0x00,True,2.14,-4.44,100.74,0,44.02
11:41:38.616,11:41:38.616,155238.276,0x82,0x00,True,2.13,-4.45,100.74,0,44.08
11:42:08.616,11:42:08.616,155268.276,0x82,0x00,True,2.13,-4.46,100.72,0,44.07
11:42:38.617,11:42:38.617,155298.277,0x82,0x00,True,2.14,-4.47,100.73,0,44.04
11:43:08.654,11:43:08.654,155328.314,0x82,0x00,True,2.14,-4.47,100.73,0,44.02
11:43:38.645,11:43:38.645,155358.305,0x82,0x00,True,2.14,-4.45,100.73,0,44.11
11:53:00.221,11:53:00.221,155919.881,0x82,0x00,True,3.18,-5.43,-0.04,0,40.2
11:53:30.188,11:53:30.188,155949.848,0x82,0x00,True,2.05,-4.27,0.04,0,40.73
11:54:00.191,11:54:00.191,155979.851,0x82,0x00,True,2.06,-4.26,-0.03,0,41.16
11:54:30.192,11:54:30.192,156009.852,0x82,0x00,True,2.07,-4.27,0.05,0,41.37
11:55:00.182,11:55:00.182,156039.842,0x82,0x00,True,2.05,-4.25,0.13,0,41.77
11:55:30.187,11:55:30.187,156069.847,0x82,0x00,True,2.06,-4.25,0.23,0,41.96
11:56:00.182,11:56:00.182,156099.842,0x82,0x00,True,2.05,-4.27,0.31,0,42.27
11:56:30.175,11:56:30.175,156129.835,0x82,0x00,True,2.05,-4.26,0.36,0,42.45
11:57:00.188,11:57:00.188,156159.848,0x82,0x00,True,2.07,-4.27,0.4,0,42.7
11:57:30.187,11:57:30.187,156189.847,0x82,0x00,True,2.07,-4.25,0.42,0,43.01
11:58:00.182,11:58:00.182,156219.842,0x82,0x00,True,2.07,-4.27,0.52,0,43.18
11:58:30.167,11:58:30.167,156249.827,0x82,0x00,True,2.08,-4.27,0.61,0,43.35
11:59:00.182,11:59:00.182,156279.842,0x82,0x00,True,2.08,-4.25,0.66,0,43.54
11:59:30.182,11:59:30.182,156309.842,0x82,0x00,True,2.08,-4.25,0.75,0,43.68
12:00:00.182,12:00:00.182,156339.842,0x82,0x00,True,2.07,-4.26,0.79,0,43.93
12:00:30.187,12:00:30.187,156369.847,0x82,0x00,True,2.08,-4.26,0.82,0,44.12
12:01:00.190,12:01:00.190,156399.85,0x82,0x00,True,2.07,-4.23,0.89,0,44.27
12:01:30.187,12:01:30.187,156429.847,0x82,0x00,True,2.09,-4.26,0.93,0,44.42
12:02:00.189,12:02:00.189,156459.849,0x82,0x00,True,2.09,-4.25,0.96,0,44.66
12:02:30.191,12:02:30.191,156489.851,0x82,0x00,True,2.08,-4.25,1.0,0,44.79
12:03:00.188,12:03:00.188,156519.848,0x82,0x00,True,2.09,-4.26,1.04,0,45.0
12:03:30.187,12:03:30.187,156549.847,0x82,0x00,True,2.08,-4.24,1.09,0,45.06
12:04:00.192,12:04:00.192,156579.852,0x82,0x00,True,2.09,-4.25,1.14,0,45.2
12:04:30.206,12:04:30.206,156609.866,0x82,0x00,True,2.08,-4.24,1.14,0,45.19
12:05:00.196,12:05:00.196,156639.856,0x82,0x00,True,2.09,-4.26,1.16,0,45.28
12:05:30.202,12:05:30.202,156669.862,0x82,0x00,True,2.09,-4.25,1.16,0,45.22
12:06:00.202,12:06:00.202,156699.862,0x82,0x00,True,2.08,-4.24,1.14,0,45.25
12:06:30.207,12:06:30.207,156729.867,0x82,0x00,True,2.1,-4.25,1.12,0,45.29
12:07:00.207,12:07:00.207,156759.867,0x82,0x00,True,2.09,-4.19,1.05,0,45.1
12:07:30.217,12:07:30.217,156789.877,0x82,0x00,True,2.08,-4.2,1.04,0,44.92
12:08:00.232,12:08:00.232,156819.892,0x82,0x00,True,2.09,-4.22,1.03,0,44.83
12:08:30.227,12:08:30.227,156849.887,0x82,0x00,True,2.08,-4.13,0.92,0,44.63
12:09:00.231,12:09:00.231,156879.891,0x82,0x00,True,2.08,-4.23,0.91,0,44.68
12:09:30.222,12:09:30.222,156909.882,0x82,0x00,True,2.07,-4.24,0.94,0,44.82
12:10:00.237,12:10:00.237,156939.897,0x82,0x00,True,2.09,-4.21,1.01,0,44.9
12:10:30.242,12:10:30.242,156969.902,0x82,0x00,True,2.08,-4.23,1.03,0,45.13
12:11:00.247,12:11:00.247,156999.907,0x82,0x00,True,2.09,-4.18,1.04,0,45.12
12:11:30.252,12:11:30.252,157029.912,0x82,0x00,True,2.08,-4.19,1.0,0,44.95
12:12:00.252,12:12:00.252,157059.912,0x82,0x00,True,2.07,-4.13,0.94,0,44.78
